index,acquired,bankruptcy,company,company_name,description,industry,ticker
503,TRUE,FALSE,"FAMILY DOLLAR STORES, INC. (FDO)","Family Dollar Stores, Inc.","Acquired by Dollar Tree, Inc. in 2015, the company was a national discount retailer operating a chain of general merchandise discount stores, providing low- and middle-income consumers with a selection of consumables, home products, apparel and accessories, seasonal products and electronics at prices under $10.",retail,FDO
504,FALSE,FALSE,FREEPORT-MCMORAN INC. (FCX),Freeport-Mcmoran Inc.,Freeport-McMoRan is a natural resources company with a portfolio of assets that includes the Grasberg copper and gold deposits in Indonesia; metals mining operations in North and South America; the Tenke Fungurume minerals district in the Democratic Republic of Congo; and U.S. oil and natural gas assets.,materials,FCX
505,FALSE,FALSE,"FORTUNE BRANDS HOME & SECURITY, INC. (FBHS)","Fortune Brands Home & Security, Inc.","The company makes branded home and security products, such as Aristokraft, Diamond, and Kitchen Craft cabinets, Moen plumbing, Therma-Tru doors, and Master Lock, American Lock, and SentrySafe safes, locks, and access control solutions.","consumer goods,equipment",FBHS
506,FALSE,FALSE,"FACEBOOK, INC. (FB)","Facebook, Inc.","Facebook builds products that enable people to connect and share through mobile devices and personal computers, and generates substantially all of its revenue from selling advertising to marketers. Key products include Facebook, Instagram, Messenger, WhatsApp, and Oculus.",internet,FB
507,FALSE,FALSE,FASTENAL COMPANY (FAST),Fastenal Company,"Fastenal sells industrial and construction supplies through owned stores, primarily in North America. The principal products are threaded fasteners, such as bolts, nuts, screws, studs, and related washers; and miscellaneous supplies and hardware, such as various pins and machinery keys, concrete anchors, metal framing systems, wire rope, strut, rivets, and related accessories. Threaded fasteners are used in most manufactured products and ",retail,FAST
508,FALSE,FALSE,FORD MOTOR COMPANY (F),Ford Motor Company,"Started in 1903, Ford designs, manufactures, markets, finances, and services Ford cars, trucks, SUVs, and electri vehicles, as well as Lincoln luxury vehicles.",manufacturing,F
509,FALSE,FALSE,EXTRA SPACE STORAGE INC. (EXR),Extra Space Storage Inc.,Extra Space Storage is a self-administered and self-managed real estate investment trust (REIT) that owns and operates self-storage properties.,"real estate,REIT",EXR
510,FALSE,FALSE,"EXPEDIA, INC. (EXPE)","Expedia, Inc.","Expedia is an online travel company. Its portfolio of brands includes Expedia.com, Hotels.com, Hotwire.com, Orbitz and Travelocity.",internet,EXPE
511,FALSE,FALSE,"EXPEDITORS INTERNATIONAL OF WASHINGTON, INC. (EXPD)","Expeditors International Of Washington, Inc.","Expeditors provides global logistics services, primarily airfreight, ocean freight, and customs brokerage. As a third party logistics provider, Expeditors purchases cargo space from airlines and ocean shipping lines on a volume basis and resells that space to its customers. The company does not compete for overnight courier or small parcel business and it does not own aircraft or ships.","business services,transportation",EXPD
512,FALSE,FALSE,EXELON CORPORATION (EXC),Exelon Corporation,"Exelon is a utility holding company that generates and sells electricity, natural gas, and renewable energy to wholesale and retail customers primarily in the Mid-Atlantic, Midwest, New England, and New York regions.",utility,EXC
513,FALSE,FALSE,EDWARDS LIFESCIENCES CORPORATION (EW),Edwards Lifesciences Corporation,"Edwards Lifesciences is a medical technology company focused on heart disease and critical illness. Its products include pericardial valves made from biologically inert animal tissue, designed for nonsurgical transcatheter replacement of heart valves; pericardial valves for aortic and mitral surgical valve replacement, and devices for surgical heart valve repair therapy, including annuloplasty rings and systems; and monitoring systems use",health care,EW
514,FALSE,FALSE,ENTERGY CORPORATION (ETR),Entergy Corporation,"Entergy operates a Utility and Wholesale Commodities busines. The Utility business generates, transmits, distributes, and sells electric power in Arkansas, Mississippi, Texas, and Louisiana, including the City of New Orleans. The Wholesale Commodities business owns, operates, and decommissions nuclear power plants in the northern U.S., and sells electric power to wholesale customers.","energy,utility",ETR
515,FALSE,FALSE,EATON CORPORATION PLC (ETN),Eaton Corporation Plc,"Eaton is a power management company. Company products include: electrical systems (circuit breakers, power distribution assemblies, motor starters, diagnostic and metering systems, power management software, surge protection and uninterruptible power devices), hydraulic systems (filtration, industrial clutches and brakes), aerospace products (fuel systems, motion control systems, propulsion sub-systems and cockpit systems for commercial a",equipment,ETN
516,FALSE,FALSE,E*TRADE FINANCIAL CORPORATION (ETFC),E*Trade Financial Corporation,E*TRADE is a financial services company providing brokerage and related products and services primarily to individual retail investors.,"banking,financial company,financial services",ETFC
517,FALSE,FALSE,ENSCO ROWAN PLC (ESV),Ensco Rowan Plc,"Ensco is an offshore contract drilling company servicing the oil and gas industry. The company owns and operates an offshore drilling rig fleet that includes drillships, dynamically positioned semisubmersible rigs, moored semisubmersible rigs and jackup rigs. Ensco provides drilling services on a day rate contract basis, with the customer bearing all of the costs of constructing the well, as well as the economic risk of the well.","engineering and construction,energy",ESV
518,FALSE,FALSE,"ESSEX PROPERTY TRUST, INC. (ESS)","Essex Property Trust, Inc.","Essex is a real estate investment trust (REIT) engaged primarily in the development, ownership, and operation of apartment communities on the West Coast of the U.S.","real estate,REIT",ESS
519,FALSE,FALSE,EXPRESS SCRIPTS HOLDING COMPANY (ESRX),Express Scripts Holding Company,"The company is a pharmacy benefit management (PBM) provider in the U.A. Its clients include managed care organizations, health insurers, third-party administrators, employers, union-sponsored benefit plans, workers’ compensation plans, government health programs, clinics, and hospitals.",health care,ESRX
520,FALSE,FALSE,EVERSOURCE ENERGY (ES),Eversource Energy,"Eversource Energy is a regulated public utility holding company. Wholly owned subsidiaries of the company provide electricity and natural gas in Connecticut, Massachusetts, and New Hampshire.",utility,ES
521,FALSE,FALSE,EQT CORPORATION (EQT),Eqt Corporation,"EQT Corporation is engaged in the natural gas production, gathering, transmission and storage in the Appalachian Basin in the U.S.",energy,EQT
522,FALSE,FALSE,EQUITY RESIDENTIAL (EQR),Equity Residential,"Equity Residential is a real estate investment trust (REIT) engaged in acquisition, development and management of apartment properties in the U.S.","real estate,REIT",EQR
523,FALSE,FALSE,"EQUINIX, INC. (EQIX)","Equinix, Inc.","Equinix is a real estate investment trust (REIT) that operates data centers, and provides colocation, interconnection, and managed IT infrastructure services.","IT services,real estate,REIT",EQIX
524,TRUE,FALSE,EMBARQ CORPORATION (EQ),Embarq Corporation,"Acquired by CenturyTel in 2008, Embarq provided communications services including local and long distance voice, data, high-speed Internet, satellite video, professional services and communications equipment to consumer and business customers",telecommunications,EQ
525,TRUE,FALSE,EL PASO CORPORATION (EP),El Paso Corporation,"Acquired by  Kinder Morgan in 2012, El Paso primarily operated in the natural gas transmission and exploration and production sectors of the energy industry. It owned or had interests in the interstate pipeline system that connected North America's major natural gas producing basins to its major consuming markets. Its exploration and production business focused on the exploration, development and production of gas and oil in the U.S., Bra",energy,EP
526,FALSE,FALSE,"EOG RESOURCES, INC. (EOG)","Eog Resources, Inc.","EOG Resources explores for, develops, produces and markets crude oil and natural gas primarily in major producing basins in the U.S., Trinidad and Tobago, the U.K., China, and Canada.",energy,EOG
527,FALSE,FALSE,ENDO INTERNATIONAL PLC (ENDP),Endo International Plc,"Endo International is a pharmaceutical company focused on pain management, urology, and orthopedics/pediatric endocrinology.",pharmaceuticals,ENDP
528,FALSE,FALSE,EMERSON ELECTRIC CO. (EMR),Emerson Electric Co.,"Emerson is a diversified global technology company incorporated in 1890. Emerson is organized into five business segments: (1) Process Management - provides measurement, control and diagnostic capabilities for automated industrial processes producing fuels, chemicals, foods, etc. (2) Industrial Automation - provides integrated manufacturing solutions. (3) Network Power - provides power conditioning and reliability, and environmental contr","consumer goods,equipment,IT services",EMR
