"acquired","bankruptcy","company","company_name","description","ticker","industry_n","industry"
FALSE,FALSE,"CUMMINS INC. (CMI)","Cummins Inc.","Cummins designs, manufactures, distributes and services diesel and natural gas engines and engine-related component products, including filtration, after-treatment, turbochargers, fuel systems, controls systems, air handling systems and electric power generation systems. The company sells to original equipment manufacturers, distributors and other customers, and has a worldwide network of company-owned and independent distributors and dealers.","CMI","industry_1","equipment"
FALSE,FALSE,"CHIPOTLE MEXICAN GRILL, INC. (CMG)","Chipotle Mexican Grill, Inc.","Chipotle operates Chipotle Mexican Grill restaurants, which serve burritos, tacos, burrito bowls and salads, primarily in the U.S.","CMG","industry_1","consumer services"
FALSE,FALSE,"CME GROUP INC. (CME)","Cme Group Inc.","CME Group traces it roots to the 1800's futures exchanges and the Chicago Mercantile Exchange. Company products include exchange-traded and privately negotiated futures and options contracts and swaps, traded through its electronic trading platform and its trading facilities in Chicago and New York City. The company also provides hosting, connectivity and customer support for electronic trading through its co-location services; clearing a","CME","industry_1","business services"
FALSE,FALSE,"COMCAST CORPORATION (CMCSA)","Comcast Corporation","Comcast has two primary businesses: Comcast Cable and NBCUniversal. Comcast Cable provides video, high-speed Internet and voice services to residential and business customers in the U.S. under the XFINITY brand. NBCUniversal operates national and regional sports and news networks, NBC and Telemundo broadcast television stations, Universal Pictures, and Universal theme parks.","CMCSA","industry_1","telecommunications"
FALSE,FALSE,"COMERICA INCORPORATED (CMA)","Comerica Incorporated","Comerica provides banking services primarily in Texas, California and Michigan.","CMA","industry_1","banking"
FALSE,FALSE,"THE CLOROX COMPANY (CLX)","The Clorox Company","Clorox manufactures and markets consumer and professional products, including bleach and cleaning brands, clog removers, home and personal care products, cat litter, bags, wraps and containers, charcoal, dressings and sauces, and water-filtration brands. The company was founded in 1913.","CLX","industry_1","consumer goods"
FALSE,FALSE,"CLIFFS NATURAL RESOURCES INC. (CLF)","Cliffs Natural Resources Inc.","Cliffs is a mining and natural resources company in the U.S., tracing its history to 1847. It supplies iron ore pellets to the North American steel industry from mines and pellet plants located in Michigan and Minnesota. Additionally, Cliffs operates an iron ore mining complex in Western Australia.","CLF","industry_1","materials"
FALSE,FALSE,"COLGATE-PALMOLIVE COMPANY (CL)","Colgate-Palmolive Company","Colgate is a consumer products company founded in 1806. Its products include toothpaste, manual toothbrush, and mouthwash brands, as well as pharmaceutical products for dentists; liquid hand soap, shower gel, bar soap, deodorant and antiperspirant, shampoo and conditioner brands; dishwashing liquids, household cleaners and fabric softeners.","CL","industry_1","consumer goods"
FALSE,TRUE,"CIT GROUP INC. (CIT)","Cit Group Inc.","CIT was formed in 1908. The company offers financing, leasing and advisory services, principally to middle market companies in a variety of industries in North America, and equipment financing and leasing solutions to the transportation industry worldwide. CIT provides banking and related services to commercial and individual customers through its CIT Bank, N.A. subsidiary, which has branches in southern California.","CIT","industry_1","banking"
FALSE,FALSE,"CINCINNATI FINANCIAL CORPORATION (CINF)","Cincinnati Financial Corporation","Cincinnati Financial provides business, homeowner and auto insurance, life insurance, disability income policies and fixed annuities, marketed through independent insurance agencies in the U.S.","CINF","industry_1","financial company"
FALSE,FALSE,"CIENA CORPORATION (CIEN)","Ciena Corporation","Ciena provides network operators with equipment, software and services for the transport, switching, aggregation and management of voice, video and data traffic on communications networks.","CIEN","industry_1","hardware"
FALSE,FALSE,"CIGNA CORPORATION (CI)","Cigna Corporation","Cigna provides medical, dental, disability, life and accident insurance, primarily to employers and their employees, and seniors with Medicare and Medicaid plans.","CI","industry_1","financial company"
FALSE,FALSE,"C.H. ROBINSON WORLDWIDE, INC. (CHRW)","C.H. Robinson Worldwide, Inc.","C.H. Robinson  is a third party logistics company, providing freight transportation services and logistics solutions to companies in a variety of industries. In addition to transportation, the company provides services for the buying, selling, and marketing of fresh fruits, vegetables, and other perishable items, which was its original business dating back to 1905.","CHRW","industry_1","business services"
FALSE,FALSE,"CHESAPEAKE ENERGY CORPORATION (CHK)","Chesapeake Energy Corporation","Chesapeake is a U.S. oil and gas producer. The company has assets in the Eagle Ford Shale in Texas, the Utica Shale in Ohio and Pennsylvania, the Anadarko Basin in Oklahoma and Texas, the Niobrara Shale in the Powder River Basin in Wyoming, the Haynesville/Bossier Shales in Louisiana and Texas, the Marcellus Shale in the Appalachian Basin in Pennsylvania, and the Barnett Shale in the Fort Worth Basin in Texas.","CHK","industry_1","energy"
FALSE,FALSE,"CHURCH & DWIGHT CO., INC. (CHD)","Church & Dwight Co., Inc.","The company, founded in 1846, makes branded household, personal care and specialty consumer products, such as Arm & Hammer baking soda, cat litter, and laundry detergents, Trojan condoms, lubricants and vibrators, Oxiclean and Xtra cleaning solutions and detergents, Spinbrush toothbrushes, and First Response home pregnancy and ovulation test kits. The company sells its products through supermarkets, drugstores, convenience stores, and onl","CHD","industry_1","consumer goods"
TRUE,FALSE,"CAREFUSION CORPORATION (CFN)","Carefusion Corporation","Acquired by Becton, Dickinson in 2015, CareFusion was a global medical technology company with products including IV infusion systems, valves, administration sets and accessories, automated medication dispensing and supply management systems, and respiratory ventilators.","CFN","industry_1","health care"
FALSE,FALSE,"CITIZENS FINANCIAL GROUP, INC. (CFG)","Citizens Financial Group, Inc.","The company is a bank holding company, with retail bank operations in the New England, Mid-Atlantic and Midwest regions of the U.S.","CFG","industry_1","banking"
TRUE,FALSE,"COUNTRYWIDE FINANCIAL CORPORATION (CFC)","Countrywide Financial Corporation","Countrywide Financial engaged in mortgage banking, banking and mortgage warehouse lending, dealing in securities and insurance underwriting. After suffering credit losses in 2007, the Company was acquired by Bank of America in 2008.","CFC","industry_1","banking"
FALSE,FALSE,"CF INDUSTRIES HOLDINGS, INC. (CF)","Cf Industries Holdings, Inc.","CF Holdings manufactures and distributes nitrogen fertilizer and other nitrogen products, serving farmers, distributors, and industrial users.","CF","industry_1","materials"
FALSE,FALSE,"CERNER CORPORATION (CERN)","Cerner Corporation","Cerner supplies health care information technology. The company offers integrated clinical, financial and management information systems and services to hospitals, physician practices, laboratories, clinics, retail pharmacies, and employer sites.","CERN","industry_1","health care"
FALSE,FALSE,"CELGENE CORPORATION (CELG)","Celgene Corporation","Celgene is a biopharmaceutical company that develops and commercializes therapies for the treatment of cancer and inflammatory diseases. Company products include Revlimid, Pomalyst/Imnovid, Abraxane, Otezla, Vidaza, Thalomid, and Istodax.","CELG","industry_1","health care"
TRUE,FALSE,"CONSTELLATION ENERGY GROUP, INC (CEG)","Constellation Energy Group, Inc","Acquired by Excelon Corporation in 2012, Constellation Energy was an energy company that included a merchant energy business and a regulated electric and gas public utility in the City of Baltimore and 10 counties in Maryland.","CEG","industry_1","utility"
FALSE,FALSE,"CADENCE DESIGN SYSTEMS, INC. (CDNS)","Cadence Design Systems, Inc.","Cadence Design Systems offers software, services, and reusable integrated circuit designs to customers who design electronic products.","CDNS","industry_1","software"
TRUE,FALSE,"CLEAR CHANNEL COMMUNICATIONS, INC. (CCU)","Clear Channel Communications, Inc.","Prior to its 2006 acquisition, Clear Channel was a diversified media company engaged in radio broadcasting and outdoor advertising.","CCU","industry_1","media"
FALSE,FALSE,"CARNIVAL CORPORATION (CCL)","Carnival Corporation","Carnival operates vacation cruise ships. Carnival Corporation and Carnival plc operate a dual listed company, with the businesses of both companies combined through a number of contracts, as if they were a single economic enterprise with a single senior executive management team and identical Boards of Directors, but each has retained its separate legal identity, stock exchange listing and its own shareholders.","CCL","industry_1","consumer services"
