index,acquired,bankruptcy,company,company_name,description,industry,ticker
497,False,False,"FEDERATED INVESTORS, INC. (FII)","Federated Investors, Inc.","Federated provides investment management products and services, earning revenue from investment advisory fees. Federated manages mutual funds and separate account products, and markets them to banks, broker/dealers and other financial intermediaries.","asset management,financial company",FII
498,False,False,FIRST HORIZON NATIONAL CORPORATION (FHN),First Horizon National Corporation,"First Horizon is registered as a bank and financial holding company, and provides financial services primarily through its First Tennessee Bank subsidiary, which received its charter in 1864. Services include general banking for consumers, businesses, financial institutions, and governments, fixed income sales and trading, underwriting of securities, loan sales, advisory services, brokerage, correspondent banking, transaction processing, ","banking,financial company",FHN
499,False,False,"F5 NETWORKS, INC. (FFIV)","F5 Networks, Inc.","F5 Networks provides software and hardware for Internet Protocol (IP) traffic management, network and application security, access management, and web acceleration. Customers include enterprises, service providers, and governments.","hardware,telecommunications",FFIV
500,False,False,FIRSTENERGY CORP. (FE),Firstenergy Corp.,"FirstEnergy is a holding company with utility operating subsidiaries that provide electricity in Ohio, Pennsylvania, West Virginia, Maryland, New Jersey and New York. Subsidiaries include Ohio Edison Company, The Cleveland Electric Illuminating Company, The Toledo Edison Company, and the Pennsylvania Power Company.",utility,FE
501,False,False,FEDEX CORPORATION (FDX),Fedex Corporation,"FedEx provides transportation, e-commerce and business services that include: (1) FedEx Express, offering time-definite delivery to more than 220 countries; (2) TNT Express, an international express small-package ground delivery and freight transportation company; (3) FedEx Ground, a North American provider of small-package ground delivery services; (4) FedEx Freight, a U.S. provider of less-than-truckload freight services; (5) FedEx Offi","business services,transportation",FDX
502,False,False,FACTSET RESEARCH SYSTEMS INC. (FDS),Factset Research Systems Inc.,"FactSet provides integrated financial information regarding companies and securities, and analytical applications to the investment community. Customers include portfolio managers, research and performance analysts, risk managers, marketing professionals, sell-side equity research professionals, investment bankers and fixed income professionals. Offerings include company and industry analyses, multi-company comparisons, company screening,",business services,FDS
503,True,False,"FAMILY DOLLAR STORES, INC. (FDO)","Family Dollar Stores, Inc.","Acquired by Dollar Tree, Inc. in 2015, the company was a national discount retailer operating a chain of general merchandise discount stores, providing low- and middle-income consumers with a selection of consumables, home products, apparel and accessories, seasonal products and electronics at prices under $10.",retail,FDO
504,False,False,FREEPORT-MCMORAN INC. (FCX),Freeport-Mcmoran Inc.,Freeport-McMoRan is a natural resources company with a portfolio of assets that includes the Grasberg copper and gold deposits in Indonesia; metals mining operations in North and South America; the Tenke Fungurume minerals district in the Democratic Republic of Congo; and U.S. oil and natural gas assets.,materials,FCX
505,False,False,"FORTUNE BRANDS HOME & SECURITY, INC. (FBHS)","Fortune Brands Home & Security, Inc.","The company makes branded home and security products, such as Aristokraft, Diamond, and Kitchen Craft cabinets, Moen plumbing, Therma-Tru doors, and Master Lock, American Lock, and SentrySafe safes, locks, and access control solutions.","consumer goods,equipment",FBHS
506,False,False,"FACEBOOK, INC. (FB)","Facebook, Inc.","Facebook builds products that enable people to connect and share through mobile devices and personal computers, and generates substantially all of its revenue from selling advertising to marketers. Key products include Facebook, Instagram, Messenger, WhatsApp, and Oculus.",internet,FB
507,False,False,FASTENAL COMPANY (FAST),Fastenal Company,"Fastenal sells industrial and construction supplies through owned stores, primarily in North America. The principal products are threaded fasteners, such as bolts, nuts, screws, studs, and related washers; and miscellaneous supplies and hardware, such as various pins and machinery keys, concrete anchors, metal framing systems, wire rope, strut, rivets, and related accessories. Threaded fasteners are used in most manufactured products and ",retail,FAST
508,False,False,FORD MOTOR COMPANY (F),Ford Motor Company,"Started in 1903, Ford designs, manufactures, markets, finances, and services Ford cars, trucks, SUVs, and electri vehicles, as well as Lincoln luxury vehicles.",manufacturing,F
509,False,False,EXTRA SPACE STORAGE INC. (EXR),Extra Space Storage Inc.,Extra Space Storage is a self-administered and self-managed real estate investment trust (REIT) that owns and operates self-storage properties.,"real estate,REIT",EXR
510,False,False,"EXPEDIA, INC. (EXPE)","Expedia, Inc.","Expedia is an online travel company. Its portfolio of brands includes Expedia.com, Hotels.com, Hotwire.com, Orbitz and Travelocity.",internet,EXPE
511,False,False,"EXPEDITORS INTERNATIONAL OF WASHINGTON, INC. (EXPD)","Expeditors International Of Washington, Inc.","Expeditors provides global logistics services, primarily airfreight, ocean freight, and customs brokerage. As a third party logistics provider, Expeditors purchases cargo space from airlines and ocean shipping lines on a volume basis and resells that space to its customers. The company does not compete for overnight courier or small parcel business and it does not own aircraft or ships.","business services,transportation",EXPD
512,False,False,EXELON CORPORATION (EXC),Exelon Corporation,"Exelon is a utility holding company that generates and sells electricity, natural gas, and renewable energy to wholesale and retail customers primarily in the Mid-Atlantic, Midwest, New England, and New York regions.",utility,EXC
513,False,False,EDWARDS LIFESCIENCES CORPORATION (EW),Edwards Lifesciences Corporation,"Edwards Lifesciences is a medical technology company focused on heart disease and critical illness. Its products include pericardial valves made from biologically inert animal tissue, designed for nonsurgical transcatheter replacement of heart valves; pericardial valves for aortic and mitral surgical valve replacement, and devices for surgical heart valve repair therapy, including annuloplasty rings and systems; and monitoring systems use",health care,EW
514,False,False,ENTERGY CORPORATION (ETR),Entergy Corporation,"Entergy operates a Utility and Wholesale Commodities busines. The Utility business generates, transmits, distributes, and sells electric power in Arkansas, Mississippi, Texas, and Louisiana, including the City of New Orleans. The Wholesale Commodities business owns, operates, and decommissions nuclear power plants in the northern U.S., and sells electric power to wholesale customers.","energy,utility",ETR
515,False,False,EATON CORPORATION PLC (ETN),Eaton Corporation Plc,"Eaton is a power management company. Company products include: electrical systems (circuit breakers, power distribution assemblies, motor starters, diagnostic and metering systems, power management software, surge protection and uninterruptible power devices), hydraulic systems (filtration, industrial clutches and brakes), aerospace products (fuel systems, motion control systems, propulsion sub-systems and cockpit systems for commercial a",equipment,ETN
516,False,False,E*TRADE FINANCIAL CORPORATION (ETFC),E*Trade Financial Corporation,E*TRADE is a financial services company providing brokerage and related products and services primarily to individual retail investors.,"banking,financial company,financial services",ETFC
